"All","すべて",module,Magento_AdminGws
"None","なし",module,Magento_AdminGws
"Allowed Scopes","許可されたスコープ",module,Magento_AdminGws
"More permissions are needed to delete the ""%1"" item.","""%1"" を削除するための権限が不足しています。",module,Magento_AdminGws
"You need more permissions to apply some of the rule updates.","いくつかのルールアップデートを適用するには、さらに多くの権限が必要です。",module,Magento_AdminGws
"More permissions are needed to view this item.","このアイテムを閲覧するための権限が不足してます",module,Magento_AdminGws
"This entity needs to be assigned to a store view. Verify the entity assignment and try again.","このエンティティはストアビューに割り当てられる必要があります。割当を確認してやり直してください。",module,Magento_AdminGws
"This item needs to be assigned to a store view.,module,Magento_AdminGws
Please select a website for this product in ""Product in Websites"".","このアイテムはストア表示に割り当てる必要があります。,module,Magento_AdminGws
「Webサイト内の製品」でこの製品のWebサイトを選択してください。",module,Magento_AdminGws
"Orders can only be completed in an active store. Verify the store and try again.","注文はアクティブなストアでのみ完了できます。ストアを確認してやり直してください。",module,Magento_AdminGws
"This item needs to be assigned to a store view. Assign item and try again.","このアイテムはストアビューに割り当てる必要があります。アイテムを割り当てて再度お試し下さい。",module,Magento_AdminGws
"More permissions are needed to save this item.","このアイテムを保存するための権限が不足しています。",module,Magento_AdminGws
"More permissions are needed to delete this item.","このアイテムを削除するための権限が不足しています。",module,Magento_AdminGws
"At least one website or store group needs to be selected. Select and try again.","最低でも1つのウェブサイトかストアグループが選択されていなければなりません。選択した上でやり直してください。",module,Magento_AdminGws
"More permissions are needed to set All Scopes to a Role.","すべてのスコープに権限を付与するための権限が不足しています。",module,Magento_AdminGws
"The ""%1"" website ID is incorrect. Verify the website ID and try again.","ウェブサイト ""%1"" のIDが不正です。ウェブサイトIDを確認してやり直してください。",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","ウェブサイト""%1"" にアクセスする権限がありません。権限の設定を変更する必要があります。",module,Magento_AdminGws
"The ""%1"" store ID is incorrect. Verify the store ID and try again.","ストア ""%1"" のIDが不正です。ストアIDを確認してやり直してください。",module,Magento_AdminGws
"More permissions are needed to save this setting.","この設定を保存するための権限が不足しています。",module,Magento_AdminGws
"Role Scopes","権限範囲",module,Magento_AdminGws
"Custom","カスタム",module,Magento_AdminGws
"Read Details","詳細を読む",module,Magento_AdminNotification
"Mark as Read","既読にする",module,Magento_AdminNotification
"Are you sure?","よろしいですか？",module,Magento_AdminNotification
"Remove","削除",module,Magento_AdminNotification
"Messages Inbox","受信箱",module,Magento_AdminNotification
"You have %1 new system messages","%1の新規メッセージがあります",module,Magento_AdminNotification
"You have %1 new system message","%1の新規メッセージがあります",module,Magento_AdminNotification
